Date/Time;Serial number;GPS longitude [°];GPS latitude [°];Total working hours counter [h];Ground speed [km/h];Engine speed [rpm];Engine load [%];Drum speed [rpm];Fan speed [rpm];Rotor / straw walker speed [rpm];Separation losses [%];Sieve losses [%];Chopper [];Diesel tank level [%];No. of partial widths [];Front attachment On/Off [];max. no. of partial widths [];Feed rake speed [rpm];Working position [I/O];Grain tank unloading [I/O];Main drive status [I/O];Concave position [mm];Upper sieve position [mm];Lower sieve position [mm];Grain tank 70 [I/O];Grain tank 100 [I/O];Grain moisture content [%];Throughput [t/h];Radial spreader speed [rpm];Grain in returns [%];Channel position [%];Yield measurement [I/O];Returns auger measurement [%];Moisture measurement [];Type of crop [];Specific crop weight [g/l];Auto Pilot status [];Cruise Pilot status [];Rate of work [ha/h];Yield [t/ha];Quantimeter calibration factor [];Separation sensitivity [%];Sieve sensitivity [%]
Oct 7, 2022, 6:30:39 PM;C7502627;20.2018225;45.3077876;1162.18;7.41;1949;71;450;1180;500;0;0;off;48.02;8;on;8;440;on;off;on;43;9;5;off;off;12.4;0.7;NA;12;29.74;on;29.4;off;Maize;638;off;0;4.15;0.17;1.1;50;50
Oct 7, 2022, 6:30:54 PM;C7502627;20.2022483;45.3077828;1162.18;7.32;1953;64;450;1180;500;0;0;off;47.77;8;on;8;440;on;off;on;43;9;5;off;off;12.4;0.4;NA;19;30.04;on;22.7;off;Maize;638;off;0;4.1;0.68;1.1;50;50
Oct 7, 2022, 6:31:09 PM;C7502627;20.2026708;45.3077776;1162.18;7.44;1949;70;450;1180;500;0;0;off;48.27;8;on;8;440;on;off;on;43;9;5;off;off;12.4;3.24;NA;13;30.21;on;43.8;off;Maize;638;off;0;4.16;0.3;1.1;50;50
Oct 7, 2022, 6:31:24 PM;C7502627;20.2030982;45.3077722;1162.19;7.41;1957;71;450;1180;500;0;0.57;off;48.09;8;on;8;440;on;off;on;43;9;5;off;off;12.4;0.79;NA;24;28.61;on;27.6;off;Maize;638;off;0;4.15;0.28;1.1;50;50
Oct 7, 2022, 6:31:39 PM;C7502627;20.2035266;45.307771;1162.19;7.47;1956;68;450;1190;500;0;0;off;48.39;8;on;8;440;off;off;on;43;9;5;off;off;12.4;1.01;NA;24;79.51;on;22.8;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:31:54 PM;C7502627;20.2036737;45.3077377;1162.2;2.93;1955;30;450;1190;510;0;0;off;48.5;8;on;8;440;off;off;on;43;9;5;off;off;12.4;3.65;NA;19;87.79;on;53.6;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:32:09 PM;C7502627;20.2033812;45.3077174;1162.2;8;1944;72;450;1180;500;0;0;off;45.82;8;on;8;440;on;off;on;43;9;5;off;off;12.4;0.14;NA;0;27.65;on;20.6;off;Maize;638;off;0;4.48;1.1;1.1;50;50
Oct 7, 2022, 6:32:24 PM;C7502627;20.2029209;45.3077361;1162.2;8.02;1943;72;450;1180;500;0;0;off;46.49;8;on;8;430;on;off;on;43;9;5;off;off;10.9;4.95;NA;27;29.57;on;50.6;off;Maize;638;off;0;4.49;0.65;1.1;50;50
Oct 7, 2022, 6:32:39 PM;C7502627;20.2024625;45.3077417;1162.21;7.96;1953;72;450;1180;500;0;0;off;47.17;8;on;8;440;on;off;on;43;9;5;off;off;10.9;2.83;NA;20;29.41;on;31.9;off;Maize;638;off;0;4.45;0.34;1.1;50;50
Oct 7, 2022, 6:32:54 PM;C7502627;20.2020018;45.3077468;1162.21;8.02;1955;67;450;1180;500;0;0;off;47.27;4;on;8;440;on;off;on;43;9;5;off;off;10.9;1.52;NA;19;29.25;on;20.3;off;Maize;638;off;0;2.25;0.78;1.1;50;50
Oct 7, 2022, 6:33:09 PM;C7502627;20.2015407;45.3077518;1162.22;8.01;1948;74;450;1180;500;0;0;off;47.77;4;on;8;440;on;off;on;43;9;5;off;off;10.9;1.97;NA;21;29.57;on;24.9;off;Maize;638;off;0;2.24;0.72;1.1;50;50
Oct 7, 2022, 6:33:24 PM;C7502627;20.2010812;45.3077581;1162.22;8.07;1952;69;450;1180;500;0;0;off;47.43;4;on;8;440;on;off;on;43;9;5;off;off;10.9;1.61;NA;25;29.74;on;22;off;Maize;638;off;0;2.26;0.23;1.1;50;50
Oct 7, 2022, 6:33:39 PM;C7502627;20.2006198;45.3077626;1162.23;7.99;1953;71;450;1180;500;0;0;off;47.24;4;on;8;440;on;off;on;43;9;5;off;off;10.9;0.43;NA;21;29.57;on;10.4;off;Maize;638;off;0;2.23;0.43;1.1;50;50
Oct 7, 2022, 6:33:54 PM;C7502627;20.2001586;45.307768;1162.23;8.05;1950;70;450;1180;500;0;0;off;47.43;4;on;8;440;on;off;on;43;9;5;off;off;10.9;1.33;NA;14;29.57;on;14.5;off;Maize;638;off;0;2.24;0.09;1.1;50;50
Oct 7, 2022, 6:34:09 PM;C7502627;20.199698;45.3077735;1162.23;8.02;1952;67;450;1180;500;0;0;off;47.47;4;on;8;440;on;off;on;43;9;5;off;off;10.9;0.28;NA;0;29.41;on;13.8;off;Maize;638;off;0;2.24;0.54;1.1;50;50
Oct 7, 2022, 6:34:24 PM;C7502627;20.1992351;45.3077793;1162.24;8.12;1957;64;450;1180;500;0;0;off;47.59;4;on;8;440;on;off;on;43;9;5;off;off;10.9;1.47;NA;17;29.57;on;27.2;off;Maize;638;off;0;2.27;0.21;1.1;50;50
Oct 7, 2022, 6:34:39 PM;C7502627;20.198772;45.3077849;1162.24;8.02;1946;81;440;1170;500;0;0;off;48.37;4;on;8;440;on;off;on;43;9;5;off;off;10.9;0.4;NA;15;29.25;on;12.5;off;Maize;638;off;0;2.24;3.46;1.1;50;50
Oct 7, 2022, 6:34:54 PM;C7502627;20.1983106;45.3077911;1162.25;8.04;1924;92;440;1170;500;0;0;off;49.1;4;on;8;430;on;off;on;43;9;5;off;off;10.9;6.44;NA;28;29.57;on;25.6;off;Maize;638;off;0;2.25;3.95;1.1;50;50
Oct 7, 2022, 6:35:09 PM;C7502627;20.1978577;45.3077882;1162.25;7.24;1937;104;440;1160;490;0;0;off;48.21;4;on;8;430;on;off;on;43;9;5;off;off;10.9;8.37;NA;32;32.43;on;50.6;off;Maize;638;off;0;2.11;2.67;1.1;50;50
Oct 7, 2022, 6:35:24 PM;C7502627;20.1974715;45.3077875;1162.25;6.79;1941;89;440;1170;500;0;0;off;46.53;4;on;8;430;on;off;on;43;9;5;off;off;10.9;5.79;NA;31;32.59;on;61.7;off;Maize;638;off;0;1.9;3.06;1.1;50;50
Oct 7, 2022, 6:35:39 PM;C7502627;20.1970858;45.3077922;1162.26;6.81;1935;91;440;1170;500;0;0;off;46.67;4;on;8;440;on;off;on;43;9;5;off;off;10.7;5.59;NA;28;32.76;on;38.2;off;Maize;638;off;0;1.9;2.39;1.1;50;50
Oct 7, 2022, 6:35:54 PM;C7502627;20.196701;45.3077966;1162.26;6.79;1942;86;440;1180;500;0;0;off;45.89;4;on;8;430;on;off;on;43;9;5;off;off;10.7;4.67;NA;23;32.76;on;45.1;off;Maize;638;off;0;1.9;2.97;1.1;50;50
Oct 7, 2022, 6:36:09 PM;C7502627;20.1963132;45.3078014;1162.27;6.8;1940;84;440;1170;500;0;0;off;46.33;4;on;8;430;on;off;on;43;9;5;off;off;13.7;5.91;NA;29;32.76;on;45.5;off;Maize;638;off;0;1.9;3.33;1.1;50;50
Oct 7, 2022, 6:36:24 PM;C7502627;20.1959272;45.3078061;1162.27;6.81;1935;92;440;1160;500;0.06;0;off;46.14;4;on;8;430;on;off;on;43;9;5;off;off;13.7;6.12;NA;32;32.76;on;43;off;Maize;638;off;0;1.9;3.46;1.1;50;50
Oct 7, 2022, 6:36:39 PM;C7502627;20.1955389;45.307811;1162.28;6.85;1931;92;440;1170;490;0;0;off;46.19;4;on;8;430;on;off;on;43;9;5;off;off;13.7;6.58;NA;26;29.57;on;54.1;off;Maize;638;off;0;1.91;5.66;1.1;50;50
Oct 7, 2022, 6:36:54 PM;C7502627;20.1951493;45.3078159;1162.28;6.84;1927;101;440;1160;490;0;0;off;45.96;4;on;8;430;on;off;on;43;9;5;off;off;12.5;10.78;NA;50;29.57;on;76.8;off;Maize;638;off;0;1.91;6.25;1.1;50;50
Oct 7, 2022, 6:37:09 PM;C7502627;20.1947593;45.3078201;1162.28;6.93;1933;91;440;1170;500;0;0;off;46.23;4;on;8;430;on;off;on;43;9;5;off;off;12.5;11.69;NA;67;29.57;on;84.4;off;Maize;638;off;0;1.93;5.71;1.1;50;50
Oct 7, 2022, 6:37:24 PM;C7502627;20.1943646;45.3078245;1162.29;6.89;1950;72;450;1180;500;0;0;off;46.33;4;on;8;430;on;off;on;43;9;5;off;off;12.5;11.1;NA;56;29.57;on;77.3;off;Maize;638;off;0;1.92;4.68;1.1;50;50
Oct 7, 2022, 6:37:39 PM;C7502627;20.1939653;45.3078297;1162.29;7.01;1953;65;450;1180;500;0;0;off;46.55;4;on;8;440;on;off;on;43;9;5;off;off;12.5;8.86;NA;34;29.57;on;66;off;Maize;638;off;0;1.96;1.79;1.1;50;50
Oct 7, 2022, 6:37:54 PM;C7502627;20.193566;45.3078336;1162.3;6.94;1960;58;450;1180;500;0;0;off;46.14;4;on;8;440;on;off;on;43;9;5;off;off;12.5;3.57;NA;19;29.57;on;51.9;off;Maize;638;off;0;1.94;2.27;1.1;50;50
Oct 7, 2022, 6:38:09 PM;C7502627;20.1931692;45.3078382;1162.3;6.96;1945;69;450;1180;500;0;0;off;46.05;4;on;8;440;on;off;on;43;9;5;off;off;12.5;4.15;NA;31;29.08;on;44.3;off;Maize;638;off;0;1.92;5.85;1.1;50;50
Oct 7, 2022, 6:38:24 PM;C7502627;20.1927751;45.3078574;1162.3;7.03;1947;85;440;1170;500;0;0;off;46.05;8;on;8;430;off;off;on;43;9;5;off;off;12.5;11.22;NA;37;44.83;on;72.2;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:38:39 PM;C7502627;20.192824;45.3077514;1162.31;4.73;1975;36;450;1190;510;0;0;off;45.45;8;on;8;440;off;off;on;43;9;5;off;off;12.5;5.63;NA;21;43.57;on;59.6;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:38:54 PM;C7502627;20.1930872;45.3077571;1162.31;4.92;1945;74;440;1180;500;0.07;0;off;46.9;8;on;8;440;on;off;on;43;9;5;off;off;12.2;3.3;NA;31;29.74;on;32.6;off;Maize;638;off;0;2.75;4.74;1.1;50;50
Oct 7, 2022, 6:39:09 PM;C7502627;20.1933675;45.3077533;1162.32;4.88;1946;79;440;1180;500;0;0;off;47.22;8;on;8;440;on;off;on;43;9;5;off;off;12.2;13.09;NA;61;30.04;on;70.6;off;Maize;638;off;0;2.73;5.45;1.1;50;50
Oct 7, 2022, 6:39:24 PM;C7502627;20.1936454;45.3077507;1162.32;4.89;1949;74;450;1180;500;0.03;0;off;46.92;8;on;8;440;on;off;on;43;9;5;off;off;10.8;14.93;NA;77;30.21;on;94.5;off;Maize;638;off;0;2.73;5.28;1.1;50;50
Oct 7, 2022, 6:39:39 PM;C7502627;20.1939263;45.3077471;1162.33;5.04;1952;67;450;1180;500;0;0;off;46.55;8;on;8;440;on;off;on;43;9;5;off;off;10.8;14.6;NA;76;30.21;on;86.2;off;Maize;638;off;0;2.82;5.58;1.1;50;50
Oct 7, 2022, 6:39:54 PM;C7502627;20.1942186;45.3077439;1162.33;5.17;1948;71;450;1170;500;0;0;off;46.46;8;on;8;440;on;off;on;43;9;5;off;off;10.8;16.11;NA;78;29.88;on;87.8;off;Maize;638;off;0;2.89;5.47;1.1;50;50
Oct 7, 2022, 6:40:09 PM;C7502627;20.1945121;45.3077404;1162.33;5.16;1944;74;450;1180;500;0.18;0;off;46.42;8;on;8;430;on;off;on;43;9;5;off;off;10.8;15.82;NA;84;29.88;on;92.7;off;Maize;638;off;0;2.89;6.21;1.1;50;50
Oct 7, 2022, 6:40:24 PM;C7502627;20.1948399;45.3077368;1162.34;6.14;1929;92;440;1160;490;0;1.99;off;46.33;8;on;8;430;on;off;on;43;9;5;off;off;10.8;17.64;NA;80;31.8;on;100;off;Maize;638;off;0;3.38;5.93;1.1;50;50
Oct 7, 2022, 6:40:39 PM;C7502627;20.1951849;45.3077327;1162.34;1.51;1955;93;440;1180;500;0.01;0.93;off;46.81;8;on;8;430;on;off;on;43;9;5;off;off;10.8;19.76;NA;99;32.13;on;100;off;Maize;638;off;0;0.84;0;1.1;50;50
Oct 7, 2022, 6:40:54 PM;C7502627;20.1952041;45.3077322;1162.35;1.77;1975;34;450;1190;510;0.05;0;off;47.77;8;on;8;440;on;off;on;43;9;5;off;off;10.8;20.42;NA;100;31.63;on;100;off;Maize;638;off;0;0.99;16.48;1.1;50;50
Oct 7, 2022, 6:41:09 PM;C7502627;20.1954211;45.3077286;1162.35;4.75;1951;71;450;1180;500;0;0;off;47.01;8;on;8;440;on;off;on;43;9;5;off;off;10.8;16.03;NA;97;31.8;on;100;off;Maize;638;off;0;2.66;5.92;1.1;50;50
Oct 7, 2022, 6:41:24 PM;C7502627;20.1957116;45.3077255;1162.35;5.19;1944;85;440;1170;500;0;0;off;46.55;8;on;8;430;on;off;on;43;9;5;off;off;10.8;16.28;NA;80;31.63;on;100;off;Maize;638;off;0;2.91;5.39;1.1;50;50
Oct 7, 2022, 6:41:39 PM;C7502627;20.1960096;45.3077215;1162.36;5.19;1943;79;440;1180;500;0;0;off;46.42;8;on;8;430;on;off;on;43;9;5;off;off;11.3;15.6;NA;57;31.8;on;94.9;off;Maize;638;off;0;2.9;4.03;1.1;50;50
Oct 7, 2022, 6:41:54 PM;C7502627;20.1963048;45.3077186;1162.36;5.18;1942;77;440;1180;500;0;0;off;46.53;8;on;8;430;on;off;on;43;9;5;off;off;11.3;11.54;NA;51;33.55;on;78.5;off;Maize;638;off;0;2.89;3.05;1.1;50;50
Oct 7, 2022, 6:42:09 PM;C7502627;20.1966005;45.3077156;1162.37;5.19;1947;73;450;1180;500;0;0;off;46.14;8;on;8;440;on;off;on;43;9;5;off;off;11.3;9.07;NA;23;33.39;on;71.7;off;Maize;638;off;0;2.9;3.22;1.1;50;50
Oct 7, 2022, 6:42:24 PM;C7502627;20.1968993;45.3077117;1162.37;5.23;1950;72;450;1180;500;0;0;off;46.76;8;on;8;440;on;off;on;43;9;5;off;off;12.6;9.49;NA;32;33.55;on;80.6;off;Maize;638;off;0;2.92;2.5;1.1;50;50
Oct 7, 2022, 6:42:39 PM;C7502627;20.1972021;45.3077078;1162.38;5.58;1951;69;450;1180;500;0;0;off;46.53;8;on;8;440;on;off;on;43;9;5;off;off;12.6;7.87;NA;21;33.39;on;76.7;off;Maize;638;off;0;3.12;2.53;1.1;50;50
Oct 7, 2022, 6:42:54 PM;C7502627;20.1975214;45.3077036;1162.38;5.67;1946;79;440;1170;500;0;0;off;46.07;8;on;8;440;on;off;on;43;9;5;off;off;11.9;7.82;NA;26;33.55;on;56.6;off;Maize;638;off;0;3.17;1.56;1.1;50;50
Oct 7, 2022, 6:43:09 PM;C7502627;20.1978472;45.3076992;1162.38;5.72;1949;73;440;1180;500;0;0;off;46.74;8;on;8;440;on;off;on;43;9;5;off;off;11.9;4.99;NA;25;33.25;on;50;off;Maize;638;off;0;3.2;4.25;1.1;50;50
Oct 7, 2022, 6:43:24 PM;C7502627;20.1981672;45.3076965;1162.39;5.58;1924;94;440;1160;490;0;0;off;45.73;8;on;8;430;on;off;on;43;9;5;off;off;10.8;13.2;NA;71;33.39;on;86.8;off;Maize;638;off;0;3.12;4.17;1.1;50;50
Oct 7, 2022, 6:43:39 PM;C7502627;20.1984605;45.307692;1162.39;5.38;1935;89;440;1170;500;0;0;off;44.44;8;on;8;440;on;off;on;43;9;5;off;off;10.8;13.04;NA;72;33.09;on;90.9;off;Maize;638;off;0;3.01;4.92;1.1;50;50
Oct 7, 2022, 6:43:54 PM;C7502627;20.1987685;45.3076879;1162.4;5.44;1942;82;440;1170;500;0;0;off;44.95;8;on;8;430;on;off;on;43;9;5;off;off;10.8;14.9;NA;66;33.25;on;90.4;off;Maize;638;off;0;3.04;4.76;1.1;50;50
Oct 7, 2022, 6:44:09 PM;C7502627;20.1990807;45.3076853;1162.4;5.46;1954;63;450;1180;500;0;0;off;44.77;8;on;8;440;on;off;on;43;9;5;off;off;10.8;14.46;NA;60;33.25;on;89.5;off;Maize;638;off;0;3.05;1.35;1.1;50;50
Oct 7, 2022, 6:44:24 PM;C7502627;20.1994558;45.3076796;1162.4;7.17;1951;68;450;1180;500;0;0;off;44.61;8;on;8;440;on;off;on;43;9;5;off;off;10.8;4.11;NA;20;33.25;on;42.5;off;Maize;638;off;0;4.01;0.97;1.1;50;50
Oct 7, 2022, 6:44:39 PM;C7502627;20.1999013;45.3076747;1162.41;7.91;1941;82;440;1170;500;0;0;off;45.71;8;on;8;440;on;off;on;43;9;5;off;off;10.8;3.76;NA;28;33.25;on;44.8;off;Maize;638;off;0;4.44;0.53;1.1;50;50
Oct 7, 2022, 6:44:54 PM;C7502627;20.2003565;45.30767;1162.41;7.89;1940;77;440;1170;500;0;0;off;46.14;8;on;8;440;on;off;on;43;9;5;off;off;10.8;2.66;NA;0;33.39;on;37.4;off;Maize;638;off;0;4.41;0.2;1.1;50;50
Oct 7, 2022, 6:45:09 PM;C7502627;20.2008131;45.3076643;1162.42;7.94;1943;72;450;1180;500;0;0;off;46.03;8;on;8;440;on;off;on;43;9;5;off;off;10.8;1.02;NA;12;33.39;on;31.4;off;Maize;638;off;0;4.44;0.43;1.1;50;50
Oct 7, 2022, 6:45:24 PM;C7502627;20.2012681;45.3076591;1162.42;7.9;1944;77;450;1170;500;0;0;off;45.96;8;on;8;440;on;off;on;43;9;5;off;off;10.8;2.09;NA;14;33.88;on;36.5;off;Maize;638;off;0;4.42;0.43;1.1;50;50
Oct 7, 2022, 6:45:39 PM;C7502627;20.2017229;45.3076541;1162.43;7.97;1943;77;450;1170;500;0;0;off;45.98;8;on;8;430;on;off;on;43;9;5;off;off;10.8;2.23;NA;19;33.25;on;32.9;off;Maize;638;off;0;4.44;0.7;1.1;50;50
Oct 7, 2022, 6:45:54 PM;C7502627;20.2021772;45.3076484;1162.43;8.02;1949;76;440;1180;500;0;0;off;45.43;8;on;8;440;on;off;on;43;9;5;off;off;10.8;3.42;NA;27;33.72;on;36.5;off;Maize;638;off;0;4.49;0.85;1.1;50;50
Oct 7, 2022, 6:46:09 PM;C7502627;20.2026328;45.3076428;1162.43;7.99;1943;78;450;1180;500;0;0;off;45.94;8;on;8;430;on;off;on;43;9;5;off;off;10.8;3.83;NA;24;33.25;on;45.7;off;Maize;638;off;0;4.47;0.84;1.1;50;50
Oct 7, 2022, 6:46:24 PM;C7502627;20.2030858;45.3076375;1162.44;7.87;1946;80;440;1170;500;0;0;off;45.45;8;on;8;430;on;off;on;43;9;5;off;off;10.8;3.51;NA;34;33.25;on;33.7;off;Maize;638;off;0;4.4;0.33;1.1;50;50
Oct 7, 2022, 6:46:39 PM;C7502627;20.2035443;45.3076352;1162.44;7.98;1967;53;450;1190;510;0;0;off;45.77;8;on;8;440;on;off;on;43;9;5;off;off;10.8;1.6;NA;13;35.45;on;32.2;off;Maize;638;off;0;4.46;0;1.1;50;50
Oct 7, 2022, 6:46:54 PM;C7502627;20.2037781;45.3076752;1162.45;2.93;1982;58;450;1180;510;0;0;off;47.15;8;on;8;440;off;off;on;43;9;5;off;off;10.8;0.04;NA;0;87.79;on;19.7;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:47:09 PM;C7502627;20.2034146;45.307666;1162.45;8.03;1948;67;450;1180;500;0;0;off;44.67;8;on;8;440;on;off;on;43;9;5;off;off;10.8;0;NA;0;24.8;on;8;off;Maize;638;off;0;4.45;0.96;1.1;50;50
Oct 7, 2022, 6:47:24 PM;C7502627;20.2033893;45.3077764;1162.45;8.13;1963;61;450;1190;510;0;0;off;43.76;8;on;8;440;off;off;on;43;9;5;off;off;10.8;4.58;NA;18;87.46;on;47.1;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:47:39 PM;C7502627;20.203799;45.307699;1162.46;7.21;1950;72;450;1170;500;0;0;off;45;8;on;8;440;off;off;on;43;9;5;off;off;12.1;0.04;NA;0;88.26;on;16.9;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:47:54 PM;C7502627;20.2035212;45.3075812;1162.46;7.41;1949;66;450;1180;500;0;0;off;44.33;8;on;8;440;on;off;on;43;9;5;off;off;12.1;0;NA;0;27.02;on;8.7;off;Maize;638;off;0;4.13;1.11;1.1;50;50
Oct 7, 2022, 6:48:09 PM;C7502627;20.2030788;45.3075869;1162.47;7.7;1949;78;440;1170;500;0;0;off;44.58;8;on;8;440;on;off;on;43;9;5;off;off;12.1;4.54;NA;32;27.16;on;39.1;off;Maize;638;off;0;4.31;0.77;1.1;50;50
Oct 7, 2022, 6:48:24 PM;C7502627;20.2026338;45.3075924;1162.47;7.71;1943;79;440;1180;500;0;0;off;45.18;8;on;8;440;on;off;on;43;9;5;off;off;12.1;3.23;NA;28;27.33;on;28.2;off;Maize;638;off;0;4.31;0.74;1.1;50;50
Oct 7, 2022, 6:48:39 PM;C7502627;20.2021889;45.3075977;1162.48;7.79;1946;73;450;1180;500;0;0;off;44.93;8;on;8;430;on;off;on;43;9;5;off;off;12.1;3.34;NA;26;27.33;on;27.4;off;Maize;638;off;0;4.36;1.17;1.1;50;50
Oct 7, 2022, 6:48:54 PM;C7502627;20.2017414;45.3076038;1162.48;7.73;1946;77;450;1180;500;0;0;off;45.34;8;on;8;440;on;off;on;43;9;5;off;off;12.1;5.06;NA;38;27.49;on;34.7;off;Maize;638;off;0;4.35;0.97;1.1;50;50
Oct 7, 2022, 6:49:09 PM;C7502627;20.201298;45.3076089;1162.48;7.72;1943;83;440;1170;500;0;0;off;45.02;8;on;8;430;on;off;on;43;9;5;off;off;12.1;3.93;NA;40;27.33;on;21.6;off;Maize;638;off;0;4.32;0.87;1.1;50;50
Oct 7, 2022, 6:49:24 PM;C7502627;20.2008544;45.3076142;1162.49;7.68;1948;79;450;1180;500;0;0;off;44.86;8;on;8;440;on;off;on;43;9;5;off;off;12.1;3.69;NA;30;27.16;on;25.7;off;Maize;638;off;0;4.3;1.19;1.1;50;50
Oct 7, 2022, 6:49:39 PM;C7502627;20.2004068;45.3076201;1162.49;7.74;1947;75;440;1180;500;0;0;off;44.51;8;on;8;440;on;off;on;43;9;5;off;off;12.1;5.12;NA;38;27.33;on;34.4;off;Maize;638;off;0;4.33;0.1;1.1;50;50
Oct 7, 2022, 6:49:54 PM;C7502627;20.1999645;45.3076253;1162.5;7.82;1942;76;450;1180;500;0;0;off;44.44;8;on;8;430;on;off;on;43;9;5;off;off;10.8;0.5;NA;0;27.33;on;18.3;off;Maize;638;off;0;4.35;0.09;1.1;50;50
Oct 7, 2022, 6:50:09 PM;C7502627;20.1995208;45.307631;1162.5;7.76;1951;72;450;1180;500;0;0;off;44.51;8;on;8;440;on;off;on;43;9;5;off;off;10.8;0.36;NA;20;27.16;on;9.8;off;Maize;638;off;0;4.34;1;1.1;50;50
Oct 7, 2022, 6:50:24 PM;C7502627;20.1990743;45.307636;1162.5;7.74;1949;70;450;1180;500;0;0;off;45.2;8;on;8;440;on;off;on;43;9;5;off;off;10.8;4.21;NA;35;27.49;on;31.5;off;Maize;638;off;0;4.35;0.4;1.1;50;50
Oct 7, 2022, 6:50:39 PM;C7502627;20.1986493;45.3076403;1162.51;6.89;1927;93;440;1160;490;0.02;0;off;46.03;8;on;8;440;on;off;on;43;9;5;off;off;10.8;1.56;NA;33;27.02;on;18.9;off;Maize;638;off;0;3.85;3.44;1.1;50;50
Oct 7, 2022, 6:50:54 PM;C7502627;20.1982443;45.307645;1162.51;6.88;1871;100;440;1140;480;0;0;off;46.3;8;on;8;430;on;off;on;43;9;5;off;off;10.8;13.1;NA;58;27.02;on;70.3;off;Maize;638;off;0;3.85;3.95;1.1;50;50
Oct 7, 2022, 6:51:09 PM;C7502627;20.1981008;45.3076461;1162.52;0;1975;34;450;1190;510;0;0;off;48.27;8;on;8;440;on;off;on;43;9;5;off;off;10.8;14.98;NA;51;27.33;on;71;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:51:24 PM;C7502627;20.1981008;45.307646;1162.52;0;1975;14;450;1200;510;0;0;off;47.66;8;on;8;440;on;off;on;43;9;5;off;off;10.8;1.57;NA;0;27.33;on;38.3;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:51:39 PM;C7502627;20.198101;45.3076462;1162.53;0;1977;3;450;1190;510;0;0;off;47.24;8;on;8;440;on;off;on;43;9;5;off;off;10.8;0.31;NA;0;27.33;on;24.7;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:51:54 PM;C7502627;20.198101;45.3076463;1162.53;0;1975;0;450;1200;510;0;0;off;47.06;8;on;8;440;on;off;on;43;9;5;off;off;10.8;0.12;NA;0;27.33;on;19.1;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:52:09 PM;C7502627;20.1981011;45.3076463;1162.53;0;1976;0;450;1200;510;0;0;off;46.9;8;on;8;440;on;off;on;43;9;5;off;off;10.8;0;NA;0;27.33;on;8.7;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:52:24 PM;C7502627;20.1981012;45.3076468;1162.54;0;1974;0;450;1190;510;0;0;off;46.88;8;on;8;440;on;off;on;43;9;5;off;off;10.8;0;NA;0;27.33;on;4.7;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:52:39 PM;C7502627;20.1981012;45.3076467;1162.54;0;1975;0;450;1190;510;0;0;off;46.88;8;on;8;440;on;off;on;43;9;5;off;off;10.8;0;NA;0;27.33;on;4.3;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:52:54 PM;C7502627;20.1981014;45.307647;1162.55;0;1977;0;450;1190;510;0;0;off;46.88;8;on;8;440;on;off;on;43;9;5;off;off;10.8;0;NA;0;27.33;on;4.3;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:53:09 PM;C7502627;20.1981014;45.3076469;1162.55;0.17;1977;4;450;1200;510;0;0;off;46.81;8;on;8;440;on;off;on;43;9;5;off;off;10.8;0;NA;0;32.29;on;4.3;off;Maize;638;off;0;0;0;1.1;50;50
Oct 7, 2022, 6:53:24 PM;C7502627;20.1978645;45.3076502;1162.55;5.63;1951;77;440;1180;500;0;0;off;45.48;8;on;8;440;on;off;on;43;9;5;off;off;10.8;1.92;NA;14;29.88;on;9;off;Maize;638;off;0;3.15;4.06;1.1;50;50
Oct 7, 2022, 6:53:39 PM;C7502627;20.1975466;45.3076537;1162.56;5.5;1921;100;440;1160;490;0;0;off;44.33;8;on;8;430;on;off;on;43;9;5;off;off;10.8;12.72;NA;59;29.88;on;72;off;Maize;638;off;0;3.11;2.58;1.1;50;50
Oct 7, 2022, 6:53:54 PM;C7502627;20.1972256;45.3076576;1162.56;6.12;1924;97;440;1170;500;0;0;off;44.24;8;on;8;430;on;off;on;43;9;5;off;off;10.8;7.94;NA;20;29.88;on;59.8;off;Maize;638;off;0;3.43;2.23;1.1;50;50
Oct 7, 2022, 6:54:09 PM;C7502627;20.1968637;45.3076618;1162.57;6.47;1916;99;440;1160;490;0;0;off;44.19;8;on;8;430;on;off;on;43;9;5;off;off;10.8;7.83;NA;24;29.88;on;54.7;off;Maize;638;off;0;3.61;2.71;1.1;50;50
